review_priority,source_id,development,event_type,,title,source_url,local_path,,attachment_local_path,page_or_section,exact_excerpt,review_status,review_issue,qa_issues,required_action,reject_reason,notes
1,SRC-E2-C06,인천 계양,actual_operation," 그 시설의 실제 운행 개시일, 운영기관 개통 안내, 공백일수 계산의 종료점",계양신도시 광역버스 신설과 관련하여,https://www.incheon.go.kr/cool/COOL010501/view?petitSn=2048913,C:\Users\parkd\new project\Transport-gap-audit\evidence\documents\인천 계양\2026-05-01_계양신도시_광역버스_신설과_관련하여.html,,,의견공감 본문; 저장 원문 문맥,"가. 안녕하십니까? 귀하께서 「온라인 열린 시장실」을 통해 신청하신 의견(청원번호2048913)에 대하여 관련 부서 검토 결과를 다음과 같이 알려드립니다. 나. 귀하의 의견 내용 중‘계양신도시(계양테크노밸리) 광역버스 노선 신설’요청에 관하여 관련부서(버스정책과) 검토 의견은 다음과 같습니다. 1) 귀하께서 말씀하신 계양신도시 광역버스 신설과 관련하여, 인천시는 계양신도시의 입주와 광역교통 수요 증가를 고려하여 2026.5월 대도시권광역교통위원회에 강남권을 연결하는 광역급행(M)버스 신규 노선을 신청하였습니다. 2) 현재 신청 노선은 한국교통연구원에서 노선 수요 및 타당성 등을 검토하고 있으며, 검토결과를 바탕으로 대도시권광역교통위원회 광역버스 노선위원회 심의를 거쳐 신규 노선 신설 여부가 결정될 예정입니다.",needs_human,PARAPHRASE,operation_mode_or_line_missing,원문 페이지와 인용을 사람이 확인 후 human_verified/rejected 확정,인용문:N,원문 직접 확인
1,SRC-F002,인천 계양,occupancy_planned_block," 블록별 입주예정일, 입주자모집공고, 정정 시 버전 관리",인천계양 A3블록 단지내상가 재분양공고,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?aisTpCd=23&ccrCnntSysDsCd=04&panId=BN-0001331&uppAisTpCd=22,C:\Users\parkd\new project\Transport-gap-audit\evidence\documents\인천 계양\2026-07-10_인천계양_A3블록_단지내상가_재분양공고.html,,,단지내 주택 정보; 저장 원문 문맥,"* 공급면적(㎡) : 78.5541m² ~ 79.5072m² * 총 세대수 : 538 * 난방방식 : 지역난방 * 입주예정월 : 2026. 12 #### 상가동 목록 상가동 목록 : 상가명, 상가전체호수, 상가면적(제곱미터), 상가입점시기에 대한 정보를 제공합니다 상가명 | 상가전체호수 | 상가면적(㎡) | 상가입점시기 ---|---|---|---",needs_human,MANUAL_CONFIRM,version_not_assigned,원문 페이지와 인용을 사람이 확인 후 human_verified/rejected 확정,인용문:TOO_SHORT,A3 주택의 입주예정월을 재확인하는 독립 공고
1,SRC-F003,인천 계양,promise_date," 교통시설 완공 목표시점, 광역교통개선대책 원문, 서술어(예정/목표/추진) 원문 보존 + mode·line_name·scope 필수",인천계양·부천대장 광역교통개선대책 확정,https://www.molit.go.kr/mta/USR/N0201/m_36770/dtl.jsp?id=95085094&lcmspage=2,C:\Users\parkd\new project\Transport-gap-audit\evidence\documents\인천 계양\2021-01-24_인천계양_부천대장_광역교통개선대책_확정.html,,,인천계양·부천대장 대중교통 대책; 저장 원문 문맥,"추진할 계획이다. 금번 교통대책이 확정된 인천계양, 부천대장은 서로 인접한 지구임을 감안하여 신도시 간 연계성을 강화하기 위해 두 지구를 통합하여 광역교통개선대책을 수립하였다. 대중교통 부분은 김포공항역~계양지구~대장지구~부천종합운동장을 잇는 S-BRT* 등 신교통수단을 설치하여 주변 철도노선(5*7*9호선, 공항철도, GTX-B 등)으로의 원활한 연계가 가능한 교통망을 구축한다. * Super BRT : BRT(간선급행버스체계) 일종으로 지하철 수준의 속도ㆍ정시성을 갖춘 최고급형 BRT 도로교통 부분은 국도39호선(벌말로) 확장, 경명대로 신설, 오정로 확장 등을 통해 도로용량을 확보하고 도로 간 연계성을 개선하여 광역교통",needs_human,PARAPHRASE,promise_target_date_missing,원문 페이지와 인용을 사람이 확인 후 human_verified/rejected 확정,인용문:TOO_SHORT,개선대책 확정 원문이지만 실제 개통일은 제시하지 않음
1,SRC-F004,인천 계양,promise_date," 교통시설 완공 목표시점, 광역교통개선대책 원문, 서술어(예정/목표/추진) 원문 보존 + mode·line_name·scope 필수",BRT 고급화(S-BRT) 추진,https://www.molit.go.kr/mta/USR/WPGE0201/m_36794/DTL.jsp,C:\Users\parkd\new project\Transport-gap-audit\evidence\documents\인천 계양\확인불가_BRT_고급화_S-BRT__추진.html,,,S-BRT 시범사업 목록; 저장 원문 문맥,"(모란사거리-단대 오거리-남한산성) | L=9.3km (도계광장-가음정사거리) | L=22.9km (세종BRT 고급화) 사업기간 | ’19～’26 | ’21～’26 | ’21～’24 | ’19～’24 | ’17～’22 시행주체 | LH | 인천광역시 | 성남시 | 창원시 | LH ##### 기존 BRT와 S-BRT 사진대지 기존 BRT와 S-BRT의 사진대지 목록으로 구분, 기존 BRT(교차로처리, 정류장, 차량, 수평승하차), S-BRT(교차로처리, 정류장, 차량, 수평승하차)정보가 확인됩니다. 구분 | 기존 BRT | S-BRT",needs_human,PARAPHRASE,promise_target_date_missing,원문 페이지와 인용을 사람이 확인 후 human_verified/rejected 확정,인용문:TOO_SHORT,페이지 갱신형 현황표이므로 게시일 대신 수집일을 검증로그로 관리 | 사업기간 ’19~’26은 개통일이 아니므로 date_precision=unknown
1,SRC-F016,하남 교산,promise_date," 교통시설 완공 목표시점, 광역교통개선대책 원문, 서술어(예정/목표/추진) 원문 보존 + mode·line_name·scope 필수",2024년 교통 분야 민생토론회,https://www.molit.go.kr/2024plan_traffic/main.jsp,C:\Users\parkd\new project\Transport-gap-audit\evidence\documents\하남 교산\2024-01-25_2024년_교통_분야_민생토론회.html,,,동부권 광역교통 투자; 저장 원문 문맥,"추진), 3)예비타당성조사 절차 단축 등 (동부권) 남양주 왕숙, 하남 교산 등에 약 4조원(8개 사업) 투자 ⇨ 사업별 6개월～2년 단축 * 2기 신도시 대비 1～8년(평균 5년) 단축 * (하남 교산 : 동남로 연결도로 신설) 개선대책 절차 간소화 등으로 약 2년 단축 (북부권) 고양 창릉, 양주 신도시 등에 약 1.8조원(11개 사업) 투자 ⇨ 사업별 6개월~3년 단축 * 2기 신도시 대비 2～8년(평균 4.8년) 단축 * (양주신도시 : 국도 3호선 확장) 국토부가 사업 규모 조정‧중재 등으로 약 3년 단축",needs_human,PARAPHRASE,promise_target_date_missing,원문 페이지와 인용을 사람이 확인 후 human_verified/rejected 확정,인용문:TOO_SHORT,사업기간 단축 약속이며 실제 완공일 제시는 아님
1,SRC-E1-A09,하남 미사,occupancy_planned_block," 블록별 입주예정일, 입주자모집공고, 정정 시 버전 관리",하남미사17단지 임대주택 입주자모집공고,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300017628&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,C:\Users\parkd\new project\Transport-gap-audit\evidence\documents\하남 미사\2025-03-14_하남미사17단지_임대주택_입주자모집공고.html,,,공고문 본문; 저장 원문 문맥,"* 하남미사 A14블록 * 하남미사 13단지 #### 하남미사 17단지 * 소재지 : 경기도 하남시 미사강변서로 167(망월동) 하남미사17단지 * 전용면적(㎡) : 33.81~46.82 * 총 세대수 : 2,180 * 난방방식 : 지역난방",needs_human,PARAPHRASE,block_or_planned_date_missing;version_not_assigned,원문 페이지와 인용을 사람이 확인 후 human_verified/rejected 확정,인용문:N,원문 직접 확인
1,SRC-H026,하남 미사,occupancy_planned_block," 블록별 입주예정일, 입주자모집공고, 정정 시 버전 관리",하남미사 A12·A16블록 임대주택 공고,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?aisTpCd=08&ccrCnntSysDsCd=02&mi=1026&panId=0000060513&uppAisTpCd=06,C:\Users\parkd\new project\Transport-gap-audit\evidence\documents\하남 미사\2015_하남미사_A12_A16블록_임대주택_공고.html,,,공급정보 A12; 저장 원문 문맥,* 전용면적(㎡) : 74.96 ~ 84.92 * 총 세대수 : 664 * 난방방식 : 지역가스난방 * 입주예정월 : 2015년 07월 #### 단지 관련 이미지 정보 다운로드 버튼을 클릭하여 이미지 파일 다운로드가 가능합니다. 다운로드 __,needs_human,PARAPHRASE,version_not_assigned,원문 페이지와 인용을 사람이 확인 후 human_verified/rejected 확정,인용문:TOO_SHORT,블록 단위 후속 입주 후보이며 지구 최초는 H025
1,SRC-H027,하남 미사,promise_date," 교통시설 완공 목표시점, 광역교통개선대책 원문, 서술어(예정/목표/추진) 원문 보존 + mode·line_name·scope 필수",하남시 2020년 10대 뉴스,https://www.hanam.go.kr/sosik/selectBbsNttView.do?bbsNo=1164&integrDeptCode=&key=10048&nttNo=221988&pageIndex=392&searchCnd=all&searchCtgry=&searchKrwd=&selectPageUnit=,C:\Users\parkd\new project\Transport-gap-audit\evidence\documents\하남 미사\2020-12-31_하남시_2020년_10대_뉴스.html,,,하남선 성과 회고; 저장 원문 문맥,"▲여성친화도시 지정 ▲미사도서관 개관 ▲하남교육재단 출범 하남시는 올 한 해 추진한 주요시책 및 성과 10대 뉴스를 선정, 31일 발표했다. 올해 이슈가 된 주요뉴스를 살펴보자. ① 하남시 최대 숙원 ‘지하철 5호선 하남선 1단계 구간 개통’ ‘지하철 5호선 하남선 1단계(미사역~하남풍산역)’가 지난 8월 개통, 운행을 시작했다. 하남선 지하철은 서울 지하철 5호선 강동구 상일동역에서 미사지구, 덕풍동을 거쳐 창우동까지 7.7㎞를 연장하는 사업으로 지난 2009년 하남 미사지구 광역교통개선대책으로 반영되어 추진됐다. 현재 하남선 1단계 구간은 지하철 8량이 평일 출퇴근 시간(첨두 시) 10분, 그 외 시간(비첨두 시)은 12~24분 간격, 공휴일은 12~24분 간격으로 운행 중이다. 현재 일일 미사역 21000여명, 하남풍산역 8000여명의 이용하고 있다. ② 하남방역 대표 모델, 전국 최초‘호흡기감염클리닉’운영",needs_human,MANUAL_CONFIRM,promise_target_date_missing,원문 페이지와 인용을 사람이 확인 후 human_verified/rejected 확정,인용문:TOO_SHORT,약속의 제도적 기원을 사후 공식문서가 확인 | 정책 확정·반영 연도는 개통 목표연도가 아니므로 target date 미확정
1,SRC-E1-A01,화성 동탄2,occupancy_planned_block," 블록별 입주예정일, 입주자모집공고, 정정 시 버전 관리",화성동탄2 C-27블록 공공분양주택 입주자모집공고,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=0000061101&ccrCnntSysDsCd=02&uppAisTpCd=05&aisTpCd=05&mi=1027,C:\Users\parkd\new project\Transport-gap-audit\evidence\documents\화성 동탄2\2026-05-29_화성동탄2_C-27블록_공공분양주택_입주자모집공고.html,,,공고문 본문; 저장 원문 문맥,"문서뷰어다운로드 한컴오피스 뷰어 __Acrobat Reader __ DWG 뷰어 __ 공고내용 ■ 이 주택의 입주자모집공고일은 2026.05.29.(금)이며, 이는 청약자격(청약신청, 자격조건의 기간, 나이, 세대구성원, 지역우선, 주택소유 등)의 판단기준일이 됩니다. 이 주택의 주택관리번호는 2026000230이며, 공고문은 LH 청약플러스(apply.lh.or.kr) 및 모바일앱에서도 확인하실 수 있습니다. ■ 공급위치 : 경기도 화성시 동탄구 일원 화성동탄2 택지개발사업지구 내 C-27블록 ■ 공급대상 : 공공분양주택 473세대 (전용면적 84㎡ 473세대) - 오피스텔 90호는 향후 별도 공급 예정",needs_human,PARAPHRASE,version_not_assigned,원문 페이지와 인용을 사람이 확인 후 human_verified/rejected 확정,인용문:N,원문 직접 확인
1,SRC-E1-A02,화성 동탄2,occupancy_planned_block," 블록별 입주예정일, 입주자모집공고, 정정 시 버전 관리","LH, 동탄2 공공분양 473가구 공급…7년만에 재개",https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=0000061101&ccrCnntSysDsCd=02&uppAisTpCd=05&aisTpCd=05&mi=1027,C:\Users\parkd\Documents\Codex\2026-08-20\files-mentioned-by-the-user-30-2\evidence\refetched\E1-A02.html,,,LH 청약플러스 모집공고 본문; 입주예정일 항목; 저장 원문 문맥,전용면적(㎡) : 59.63 ~ 84.99 총 세대수 : 473 난방방식 : 지역난방 입주예정일 : 2029년 06월 단지 관련 이미지 정보 다운로드 버튼을 클릭하여 이미지 파일 다운로드가 가능합니다. 상기 이미지는 소비자의 이해를 돕기 위해 제작된 것으로 실제와 다를 수 있습니다.,needs_human,MANUAL_CONFIRM,block_or_planned_date_missing;version_not_assigned,원문 페이지와 인용을 사람이 확인 후 human_verified/rejected 확정,인용문:N,단서기사: https://www.yna.co.kr/view/AKR20260529032400003
1,SRC-H004,화성 동탄2,promise_date," 교통시설 완공 목표시점, 광역교통개선대책 원문, 서술어(예정/목표/추진) 원문 보존 + mode·line_name·scope 필수",수원호매실·화성동탄2 광역교통 특별대책 주민간담회,https://www.molit.go.kr/mta/USR/N0201/m_36770/dtl.jsp?id=95086846&lcmspage=1,C:\Users\parkd\new project\Transport-gap-audit\evidence\documents\화성 동탄2\2022-06-16_수원호매실_화성동탄2_광역교통_특별대책_주민간담회.html,,,화성동탄2 개선안; 저장 원문 문맥,"* (광역교통개선대책) 신도시 등 대규모 개발사업(면적 50만m2 또는 인구 1만명 이상)에 따른 교통문제 완화와 선교통-후개발 추진을 위하여 도입 대광위는 호매실과 동탄2 지구에서 추진 중인 광역철도(신분당선 호매실 연장, GTX-A 삼성~동탄 구간) 등 주요 광역교통시설이 확충되는 동안 두 지구에서의 광역교통 불편 완화를 위하여, 지자체(수원*화성시), LH(개발사업시행자), 한국교통연구원 등과 함께 서울 방면 등에 대한 광역버스 증차, 출*퇴근 전세버스 도입 등의 특별대책을 마련하고 있다. 대광위는 두 지구의 광역교통특별대책을 마련하는 과정에서 이번 주민간담회를 통해 제기되는 입주민들의 다양한 의견을 검토하여 입주민들에게 체감도가 높은 교통대책들을 특별대책에 반영하고, 향후 광역교통 불편해소에 도움이 되는 의견들의 경우에는 제도개선 등을 적극 검토할 계획이다. 호매실, 동탄2 지구에 대한 특별대책을 마무리한 이후에는 현재 사업시행자(LH)가 광역교통특별대책(안)을 마련 중인 평택 고덕지구에 대해서도",needs_human,PARAPHRASE,promise_target_date_missing,원문 페이지와 인용을 사람이 확인 후 human_verified/rejected 확정,인용문:TOO_SHORT,확정 전 의견수렴 단계 후보라 H003보다 증거 우선순위가 낮음
20,SRC-E2-B09,고양 창릉,promise_date," 교통시설 완공 목표시점, 광역교통개선대책 원문, 서술어(예정/목표/추진) 원문 보존 + mode·line_name·scope 필수","3기 신도시, 패스트트랙·교통대책 조기 확정 등으로 신속 공급",http://www.molit.go.kr/mta/USR/N0201/m_36770/dtl.jsp?lcmspage=1&id=95085094,C:\Users\parkd\new project\Transport-gap-audit\evidence\documents\고양 창릉\2021-01-24_3기_신도시__패스트트랙_교통대책_조기_확정_등으로_신속_공급.html,,,보도자료 본문; 저장 원문 문맥,"3기 신도시는 지구계획 수립*토지보상 병행 등 패스트 트랙(Fast-Track)을 적용하여 보상 착수기간을 기존 대비 평균 10개월 이상 단축*하는 등 신속하게 사업을 추진하고 있다. * 지구지정∼보상착수 : (2기 신도시) 성남판교 24개월, 위례 30개월 등 평균 27개월 소요, (3기 신도시) 하남교산 14개월, 인천계양 14개월 등 평균 17개월 소요 남양주왕숙*하남교산*인천계양은 보상공고('20.8)를 거쳐 보상절차가 진행 중이며, 고양창릉*부천대장은 상반기에 보상공고 할 계획이다. 남양주왕숙*하남교산*인천계양은 지구계획(안)을 마련('20.10)하여 관계기관 협의 중이며 올해 상반기에 순차 확정할 계획이다. 고양창릉*부천대장은 도시*건축*교통 등 분야별 전문가들이 참여하여 지구계획(안)을 마련 중이며, '21년 말까지 확정할 예정이다. 3기 신도시는 본 청약보다 1~2년 먼저 공급하는 사전청약제를 시행하여 주택공급시기를 기존 신도시 대비 평균 57개월(4년9개월) 단축*하여",needs_human,MISSING_MODE_LINE_SCOPE,,원문 페이지와 인용을 사람이 확인 후 human_verified/rejected 확정,인용문:N,원문 직접 확인
20,SRC-F023,고양 창릉,actual_operation," 그 시설의 실제 운행 개시일, 운영기관 개통 안내, 공백일수 계산의 종료점",GTX-A 운정중앙~서울역 구간 12월 28일 개통,https://www.molit.go.kr/USR/NEWS/dtl.jsp?id=95090469&lcmspage=47,C:\Users\parkd\new project\Transport-gap-audit\evidence\documents\고양 창릉\2024-12-11_GTX-A_운정중앙_서울역_구간_12월_28일_개통.html,,,제목; 저장 원문 문맥,"* 보도자료 ### _보도자료_ _프린트_ #### GTX-A ‘운정중앙~서울역’구간, 12월 28일 개통 * 27일, 개통기념식 및 사전시승식 행사 등 개최 * **담당부서** 광역급행철도건설과 * **등록일** 2024-12-11 11:00",needs_human,PARAPHRASE,,원문 페이지와 인용을 사람이 확인 후 human_verified/rejected 확정,인용문:TOO_SHORT,"창릉역은 아직 미정차, GTX-A 기존 구간 기준선일 뿐 약속 이행 아님; 배차·첫차·막차 근거가 없어 basic_service에서 actual_operation으로 재분류"
20,SRC-F024,고양 창릉,actual_operation," 그 시설의 실제 운행 개시일, 운영기관 개통 안내, 공백일수 계산의 종료점",대곡~소사 복선전철 7월 1일 개통,https://www.molit.go.kr/USR/NEWS/m_72/dtl.jsp?id=95088517&lcmspage=5,C:\Users\parkd\new project\Transport-gap-audit\evidence\documents\고양 창릉\2023-06-30_대곡_소사_복선전철_7월_1일_개통.html,,,제목; 저장 원문 문맥,"* 참고 · 설명자료 ### _참고 · 설명자료_ _프린트_ #### [참고] 대곡～소사 복선전철 7월 1일 개통 * 경기 서북부지역 종단 전철 연결로 교통 소외 해소 * 고양에서 부천간 이동시간이 67분에서 19분으로 48분 단축, 수도권 30분대 출？퇴근 교통망 조성 * **담당부서** 철도투자개발과",needs_human,PARAPHRASE,,원문 페이지와 인용을 사람이 확인 후 human_verified/rejected 확정,인용문:TOO_SHORT,"고양 서남부 기존 철도 기준선, 고양은평선과 별개; 배차·첫차·막차 근거가 없어 basic_service에서 actual_operation으로 재분류"
20,SRC-E1-B03,김포 한강,promise_date," 교통시설 완공 목표시점, 광역교통개선대책 원문, 서술어(예정/목표/추진) 원문 보존 + mode·line_name·scope 필수","[참고] 서부권 2기 신도시(김포한강, 인천검단) 교통개선 대책",https://www.molit.go.kr/LCMS/DWN.jsp?fold=koreaNews/mobile/file&fileName=210629%2815%EC%8B%9C%EC%9D%B4%ED%9B%84%29%EC%84%9C%EB%B6%80%EA%B6%8C+2%EA%B8%B0+%EC%8B%A0%EB%8F%84%EC%8B%9C+%28%EA%B9%80%ED%8F%AC%ED%95%9C%EA%B0%95_%EC%9D%B8%EC%B2%9C%EA%B2%80%EB%8B%A8%29+%EA%B5%90%ED%86%B5%EA%B0%9C%EC%84%A0+%EB%8C%80%EC%B1%85%28%EA%B4%91%EC%97%AD%EC%8B%9C%EC%84%A4%EC%9A%B4%EC%98%81%EA%B3%BC%29.pdf,C:\Users\parkd\Documents\Codex\2026-08-20\files-mentioned-by-the-user-30-2\evidence\refetched\E1-B03.pdf,,,"첨부 1번, p.1","보 도 참 고 자 료 배포일시2021.6.29.(화)/총8매(본문5,참고3)담당부서광역시설운영과담당자∙과장박병석,사무관정재웅∙☎(044)201-5100,5102광역교통정책과담당자∙과장손덕환,서기관양찬윤∙☎(044)201-5045,5046철도정책과담당자∙과장이우제,서기관백승록∙☎(044)201-3938,3940보 도 일 시2021년 6월 29일(화) 15:00 이후부터 보도 가능합니다. 서부권 2기 신도시(김포한강, 인천검단) 교통개선 대책<교통수단연계성고려한종합대책마련,철도망계획등반영>-서부권광역급행장기역∼부천운동장역신설,여의도․용산등직결운행추진-인천2호선통해GTX-A환승연계,강남권까지약30∼40분으로단축-서울5호선연장추가검토,광역버스․BTX․광역도로등확충추진 □국토교통부(장관노형욱)는김포골드라인의높은혼잡도및검단신도시입주(’21.6월~)등으로교통여건개선에대한요구가높았던서부권2기신도시(김포한강신도시,검단신도시)에대해,ㅇ철도․버스․도로등종합적인교통개선대책을마련하고제4차국가철도망구축계획및제4차광역교통시행계획등에반영하기위한관련위원회심의*를추진중이라고밝혔다.*「제4차국가철도망구축계획」은금일‘철도산업위원회’심의완료「제4차광역교통시행계획」은‘대도시권광역교통위원회’심의진행중□서부권2기신도시의교통개선대책은➊철도의접근성향상을우선으로하되,신속하게도입할수있는➋버스의편의성제고와➌도로․환승센터등인프라확대방안을종합하여마련하였다. ➊ 철도 접근성 향상 ◈서부권광",needs_human,PARAPHRASE,,원문 페이지와 인용을 사람이 확인 후 human_verified/rejected 확정,파일형식불일치; 인용문:N,원문 PDF 첨부파일 존재
20,SRC-E1-B04,김포 한강,promise_date," 교통시설 완공 목표시점, 광역교통개선대책 원문, 서술어(예정/목표/추진) 원문 보존 + mode·line_name·scope 필수",수도권 서부지역의 광역교통 확충 등 지역현안 해결 추진,https://www.molit.go.kr/LCMS/DWN.jsp?fold=koreaNews/mobile/file&fileName=221111%28%EC%84%9D%EA%B0%84%29_%EC%88%98%EB%8F%84%EA%B6%8C_%EC%84%9C%EB%B6%80%EC%A7%80%EC%97%AD%EC%9D%98_%EA%B4%91%EC%97%AD%EA%B5%90%ED%86%B5_%ED%99%95%EC%B6%A9_%EB%93%B1_%EC%A7%80%EC%97%AD%ED%98%84%EC%95%88_%ED%95%B4%EA%B2%B0_%EC%B6%94%EC%A7%84%28%EA%B3%B5%EA%B3%B5%ED%83%9D%EC%A7%80%EC%A1%B0%EC%82%AC%EA%B3%BC%29.pdf,C:\Users\parkd\Documents\Codex\2026-08-20\files-mentioned-by-the-user-30-2\evidence\refetched\E1-B04.pdf,,,"첨부 1번, p.1","배포 일시2022. 11.(금)담당 부서공공주택추진단공공택지조사과책임자과 장 박정혁 (044-201-4442)사무관권인혁(044-201-4443)담당자사무관김호숙(044-201-4548)<총괄>대도시권광역교통위원회광역교통정책과책임자과 장 이주열(044-201-5045)담당자서기관정경인(044-201-5046)보도일시2022년 11월 11일(금) 석간부터 보도하여 주시기 바랍니다.※ 통신‧방송‧인터넷은 11. 11.(금) 11:00 이후 보도 가능수도권 서부지역의 광역교통 확충 등 지역현안 해결 추진- 서울5호선ᆞGTX 등과 연계한 김포한강2 콤팩트시티 조성 -□국토교통부(장관 원희룡)는 수도권 서부지역의 대표적인 지역현안 사업으로 꼽혔던 서울5호선 연장 등 광역교통 확충을 본격적으로 추진하여 지역의 심각한 교통난을 근본적으로 해결해나갈 계획이라고 밝혔다.□김포시 등 수도권 서부지역은 그간 서울과 연접한 지리적 이점에도 불구하고 광역교통대책이 부족하여 도시철도 등 대중교통을 활용하여 서울 도심으로 접근하기가 어려운 측면이 있었다. ㅇ김포한강신도시 조성에 따른 광역교통개선대책으로 김포골드라인(양촌 ↔ 김포공항)이 `19년 개통되어 서울로의 접근성이 다소 용이해졌으나, 경전철(2량) 수송력의 한계로 인해 여전히 출근시간대 극심한 혼잡이 발생하고 있다.< ’21년 도시철도 최대혼잡도 상위 5개 노선 및 구간 >노선김포골드라인9호선4호선2호선",needs_human,PARAPHRASE,,원문 페이지와 인용을 사람이 확인 후 human_verified/rejected 확정,파일형식불일치; 인용문:N,원문 PDF 첨부파일 존재
20,SRC-H007,김포 한강,occupancy_first_actual," 지구 첫 실제 입주일, 입주지정기간 개시일, 공백일수 계산의 시작점",김포한강신도시 아파트 첫 입주 등 입주물량 증가세,https://www.molit.go.kr/USR/NEWS/m_71/dtl.jsp?id=95068404&lcmspage=346,C:\Users\parkd\new project\Transport-gap-audit\evidence\documents\김포 한강\2011-06-30_김포한강신도시_아파트_첫_입주_등_입주물량_증가세.html,,,제목 및 본문; 저장 원문 문맥,"* 보도자료 ### _보도자료_ _프린트_ #### 김포한강신도시 아파트 첫 입주 등 입주물량 증가세 * **담당부서** 주택정책과,공공주택개발과 * **등록일** 2011-06-23 11:00 * **조회수** 3390",needs_human,MANUAL_CONFIRM,,원문 페이지와 인용을 사람이 확인 후 human_verified/rejected 확정,인용문:TOO_SHORT,정부가 지구 첫 입주를 직접 표제화
20,SRC-H008,김포 한강,occupancy_first_actual," 지구 첫 실제 입주일, 입주지정기간 개시일, 공백일수 계산의 시작점",경기도의회 제258회 임시회 회의록,https://kms.ggc.go.kr/cms/mntsViewer.do?mntsId=718,C:\Users\parkd\new project\Transport-gap-audit\evidence\documents\김포 한강\2011-05-03_경기도의회_제258회_임시회_회의록.html,,,교통건설국 업무보고; 저장 원문 문맥,"첫 번째, 김포한강신도시 입주에 따른 신속한 교통대책 수립에 대해 말씀드리겠습니다. 현재 김포시는 김포한강신도시를 비롯한 각종 대단위 택지개발사업 등이 진행되고 있고 올해 6월부터 신도시 첫 입주가 시작됩니다. 당연히 교통수요가 급증할 수밖에 없는 상황입니다. 그러나 신도시 개발 등에 따른 교통수요를 감당할 도로교통망 확충이나 대중교통시설인 광역노선 신설 등의 대책이 부진해 국도48호선을 비롯한 관내 도로의 심각한 교통체증으로 인한 교통난을 우려하지 않을 수 없는 상황입니다. 6월 한강신도시 첫 입주에 맞춰 김포한강로가 개통된다고 하지만 서울외곽순환고속도로 김포IC에서 이를 이용할 수 있는 방법이 없어 김포지역의 최대 교통정체구간인 신곡사거리는 출퇴근 시간대만 되면 그야말로 아수라장이 될 게 불 보듯 뻔한 일입니다. 이에 본 의원은 김포한강신도시 입주에 따른 적절한 교통대책 마련이 시급한 시점에 이르렀다는 것을 말씀드리며 몇 가지 제안과 함께 적극적인",needs_human,MANUAL_CONFIRM,,원문 페이지와 인용을 사람이 확인 후 human_verified/rejected 확정,인용문:TOO_SHORT,입주 직전 공식 회의록의 예정시점 후보이며 H007과 교차검증
20,SRC-H009,김포 한강,promise_date," 교통시설 완공 목표시점, 광역교통개선대책 원문, 서술어(예정/목표/추진) 원문 보존 + mode·line_name·scope 필수",김포양곡 행복주택 지역위치도·교통망도,https://lh.or.kr/boardDownload.es?bid=0034&list_no=646642&seq=3,C:\Users\parkd\new project\Transport-gap-audit\evidence\documents\김포 한강\2017_김포양곡_행복주택_지역위치도_교통망도.pdf,,,6~7쪽 교통망도; 저장 원문 문맥,"●김포한강로 올림픽대로까지 연결(고촌~운양, 11㎞) 등 10개 구간이 신설·확장 ●김포한강신도시 인근 연계도로 8개 노선(15.5㎞)의 신설·확장으로 지역간 교통 원활 ●김포지역과 일산신도시를 연결하는 8차선 일산대교가 개통되어 일산신도시와 동시생활권 ●김포도시철도 2018년 개통 예정 ●제2외곽순환도로(김포 양촌 - 인천 중구) 2017년 3월 개통 자연과 아울러 서울에 더 가깝게 - 수도권전역을 생활권으로 하는 미래형 친환경 도시",needs_human,MANUAL_CONFIRM,,원문 페이지와 인용을 사람이 확인 후 human_verified/rejected 확정,인용문:TOO_SHORT,김포한강신도시 인접 LH 공급자료의 명시적 일정
